Timestamp,FPS,Inference_Latency_ms,Gesture_Detected
21:14:43,39.05,12.95,VOL UP
21:14:43,39.82,14.95,VOL UP
21:14:43,39.74,12.87,VOL UP
21:14:43,39.92,13.75,VOL UP
21:14:43,40.05,13.43,VOL UP
21:14:43,43.4,13.18,VOL UP
21:14:43,40.98,13.26,VOL UP
21:14:43,40.3,15.67,VOL UP
21:14:43,40.81,13.43,VOL UP
21:14:43,40.62,13.91,VOL UP
21:14:43,44.11,13.25,VOL UP
21:14:43,41.26,13.65,VOL UP
21:14:43,40.28,16.5,VOL UP
21:14:43,40.37,13.29,VOL UP
21:14:43,40.58,13.02,VOL UP
21:14:43,39.36,19.98,VOL UP
21:14:43,39.35,13.37,VOL UP
21:14:43,39.39,15.12,VOL UP
21:14:43,39.19,13.79,VOL UP
21:14:43,39.34,13.17,VOL UP
21:14:43,39.14,13.17,VOL UP
21:14:44,39.37,13.4,VOL UP
21:14:44,39.46,16.31,VOL UP
21:14:44,39.12,14.51,NEUTRAL
21:14:44,39.03,12.95,NEUTRAL
21:14:44,40.37,13.03,NEUTRAL
21:14:44,43.69,13.72,NEUTRAL
21:14:44,41.06,13.53,VOL UP
21:14:44,39.95,17.71,VOL UP
21:14:44,39.76,12.97,VOL UP
21:14:44,39.62,13.05,VOL UP
21:14:44,42.83,13.83,VOL UP
21:14:44,40.48,12.89,VOL UP
21:14:44,39.78,15.16,VOL UP
21:14:44,39.53,12.81,VOL UP
21:14:44,39.1,13.45,VOL UP
21:14:44,39.06,12.66,VOL UP
21:14:44,39.13,13.18,VOL UP
21:14:44,39.31,16.45,VOL UP
21:14:44,39.11,14.48,VOL UP
21:14:44,39.2,13.68,VOL UP
21:14:44,38.94,13.91,VOL UP
21:14:44,38.93,12.82,VOL UP
21:14:44,39.19,14.96,VOL UP
21:14:44,38.78,14.81,VOL UP
21:14:44,37.91,18.61,VOL UP
21:14:44,37.87,13.04,VOL UP
21:14:44,37.93,12.83,VOL UP
21:14:44,38.22,15.6,VOL UP
21:14:44,38.34,13.38,VOL UP
21:14:44,37.9,14.9,VOL UP
21:14:44,38.03,13.38,VOL UP
21:14:44,37.95,12.8,VOL UP
21:14:45,36.69,24.24,VOL UP
21:14:45,37.17,13.63,VOL UP
21:14:45,37.81,13.06,VOL UP
21:14:45,38.01,13.09,VOL UP
21:14:45,37.97,13.33,VOL UP
21:14:45,37.83,15.61,VOL UP
21:14:45,37.79,13.44,VOL UP
21:14:45,37.76,14.61,VOL UP
21:14:45,38.09,13.25,VOL UP
21:14:45,38.14,15.95,VOL UP
21:14:45,39.25,15.76,VOL UP
21:14:45,39.4,12.98,VOL UP
21:14:45,39.99,13.18,VOL UP
21:14:45,39.5,14.26,VOL UP
21:14:45,39.44,13.27,VOL UP
21:14:45,39.57,15.51,VOL UP
21:14:45,39.76,13.67,VOL UP
21:14:45,40.22,13.79,NEUTRAL
21:14:45,40.14,13.58,NEUTRAL
21:14:45,43.44,12.77,NEUTRAL
21:14:45,44.58,12.85,NEUTRAL
21:14:45,41.1,12.7,VOL UP
21:14:45,39.14,22.28,VOL UP
21:14:45,39.48,13.57,VOL UP
21:14:45,42.73,13.97,VOL UP
21:14:45,43.42,12.97,VOL UP
21:14:45,40.18,13.09,VOL UP
21:14:45,39.49,15.46,VOL UP
21:14:45,39.43,13.29,VOL UP
21:14:45,39.62,12.91,VOL UP
21:14:45,39.24,12.95,VOL UP
21:14:45,39.08,23.1,VOL UP
21:14:45,39.6,15.7,VOL UP
21:14:46,39.41,13.43,VOL UP
21:14:46,39.54,13.23,VOL UP
21:14:46,39.57,14.06,VOL UP
21:14:46,39.51,12.57,VOL UP
21:14:46,39.26,16.12,VOL UP
21:14:46,39.05,12.93,VOL UP
21:14:46,38.79,13.16,VOL UP
21:14:46,38.89,13.89,VOL UP
21:14:46,39.11,14.37,VOL UP
21:14:46,39.47,16.35,VOL UP
21:14:46,39.59,14.22,VOL UP
21:14:46,39.44,14.0,VOL UP
21:14:46,39.35,13.95,VOL UP
21:14:46,39.4,12.65,VOL UP
21:14:46,39.47,15.91,NEUTRAL
21:14:46,40.52,11.19,NEUTRAL
21:14:46,40.93,13.2,NEUTRAL
21:14:46,40.52,16.12,NEUTRAL
21:14:46,44.11,13.33,NEUTRAL
21:14:46,45.16,13.85,NEUTRAL
21:14:46,45.88,13.65,NEUTRAL
21:14:46,46.57,13.5,NEUTRAL
21:14:46,47.39,12.92,NEUTRAL
21:14:46,51.21,13.03,NEUTRAL
21:14:46,52.3,13.72,NEUTRAL
21:14:46,51.88,12.83,NEUTRAL
21:14:46,52.23,13.51,NEUTRAL
21:14:46,53.24,13.56,NEUTRAL
21:14:46,53.6,12.86,NEUTRAL
21:14:46,53.96,13.59,NEUTRAL
21:14:46,53.24,16.01,NEUTRAL
21:14:46,53.09,13.56,NEUTRAL
21:14:46,52.84,13.71,NEUTRAL
21:14:46,52.06,13.33,NEUTRAL
21:14:46,52.55,13.01,NEUTRAL
21:14:46,52.58,13.56,NEUTRAL
21:14:46,52.57,12.81,NEUTRAL
21:14:46,52.36,13.06,NEUTRAL
21:14:46,52.09,13.1,NEUTRAL
21:14:46,51.97,13.26,NEUTRAL
21:14:46,52.9,12.81,NEUTRAL
21:14:46,53.0,13.31,NEUTRAL
21:14:46,53.15,13.17,NEUTRAL
21:14:47,54.08,13.03,NEUTRAL
21:14:47,54.03,13.51,NEUTRAL
21:14:47,54.23,13.5,NEUTRAL
21:14:47,53.77,15.09,NEUTRAL
21:14:47,53.86,13.25,NEUTRAL
21:14:47,53.93,13.04,NEUTRAL
21:14:47,54.1,13.13,NEUTRAL
21:14:47,54.0,13.32,NEUTRAL
21:14:47,54.02,13.73,NEUTRAL
21:14:47,54.15,13.01,NEUTRAL
21:14:47,53.75,15.01,NEUTRAL
21:14:47,53.23,13.99,NEUTRAL
21:14:47,52.9,13.12,NEUTRAL
21:14:47,53.41,12.86,NEUTRAL
21:14:47,53.38,13.38,NEUTRAL
21:14:47,53.35,13.2,NEUTRAL
21:14:47,53.11,13.29,NEUTRAL
21:14:47,52.68,13.24,NEUTRAL
21:14:47,52.36,13.34,NEUTRAL
21:14:47,52.24,13.13,NEUTRAL
21:14:47,52.47,13.71,NEUTRAL
21:14:47,52.93,13.54,NEUTRAL
21:14:47,53.1,13.15,NEUTRAL
21:14:47,52.93,13.21,NEUTRAL
21:14:47,52.98,13.44,NEUTRAL
21:14:47,51.69,19.54,NEUTRAL
21:14:47,52.09,13.27,NEUTRAL
21:14:47,52.52,13.26,NEUTRAL
21:14:47,52.7,13.01,NEUTRAL
21:14:47,52.95,12.83,NEUTRAL
21:14:47,52.98,13.62,NEUTRAL
21:14:47,52.99,13.28,NEUTRAL
21:14:47,52.84,14.07,NEUTRAL
21:14:47,51.59,18.26,NEUTRAL
21:14:47,50.47,18.76,NEUTRAL
21:14:47,50.83,16.95,NEUTRAL
21:14:47,50.62,13.38,NEUTRAL
21:14:47,50.29,13.78,NEUTRAL
21:14:47,50.1,14.83,NEUTRAL
21:14:47,49.87,13.61,NEUTRAL
21:14:47,49.88,13.65,NEUTRAL
21:14:47,49.9,13.44,NEUTRAL
21:14:47,50.26,12.87,NEUTRAL
21:14:47,51.69,12.8,NEUTRAL
21:14:47,52.14,13.67,NEUTRAL
21:14:47,51.84,19.72,NEUTRAL
21:14:47,50.62,19.55,NEUTRAL
21:14:47,49.6,17.98,NEUTRAL
21:14:47,49.16,15.76,NEUTRAL
21:14:47,48.73,14.79,NEUTRAL
21:14:47,48.77,13.15,NEUTRAL
21:14:48,48.7,13.07,NEUTRAL
21:14:48,48.36,13.72,NEUTRAL
21:14:48,48.15,13.41,NEUTRAL
21:14:48,48.06,12.89,NEUTRAL
21:14:48,49.0,13.54,NEUTRAL
21:14:48,49.9,13.07,NEUTRAL
21:14:48,50.89,13.28,NEUTRAL
21:14:48,51.22,13.96,NEUTRAL
21:14:48,51.17,14.04,NEUTRAL
21:14:48,50.9,13.3,NEUTRAL
21:14:48,50.67,13.17,NEUTRAL
21:14:48,50.58,13.39,NEUTRAL
21:14:48,50.39,13.3,NEUTRAL
21:14:48,50.47,15.36,NEUTRAL
21:14:48,50.64,13.15,NEUTRAL
21:14:48,50.76,13.16,NEUTRAL
21:14:48,50.71,13.12,NEUTRAL
21:14:48,51.12,13.15,NEUTRAL
21:14:48,51.6,13.72,NEUTRAL
21:14:48,51.41,15.27,NEUTRAL
21:14:48,51.69,13.32,NEUTRAL
21:14:48,52.05,13.16,NEUTRAL
21:14:48,52.16,13.55,NEUTRAL
21:14:48,52.34,15.12,NEUTRAL
21:14:48,51.9,14.72,NEUTRAL
21:14:48,51.73,14.14,NEUTRAL
21:14:48,51.76,13.1,NEUTRAL
21:14:48,51.41,13.61,NEUTRAL
21:14:48,51.16,12.86,NEUTRAL
21:14:48,50.47,16.91,NEUTRAL
21:14:48,49.9,15.09,NEUTRAL
21:14:48,49.86,13.0,NEUTRAL
21:14:48,50.04,13.48,NEUTRAL
21:14:48,50.49,13.65,NEUTRAL
21:14:48,50.78,14.77,NEUTRAL
21:14:48,51.17,13.5,NEUTRAL
21:14:48,51.42,13.47,NEUTRAL
21:14:48,51.88,13.56,NEUTRAL
21:14:48,52.11,13.63,NEUTRAL
21:14:48,53.32,13.35,NEUTRAL
21:14:48,53.84,13.46,NEUTRAL
21:14:48,53.75,13.32,NEUTRAL
21:14:48,53.66,13.41,NEUTRAL
21:14:48,53.66,13.55,NEUTRAL
21:14:48,54.02,13.7,NEUTRAL
21:14:48,54.18,13.02,NEUTRAL
21:14:48,54.22,13.17,NEUTRAL
21:14:48,53.9,13.96,NEUTRAL
21:14:48,53.35,14.9,NEUTRAL
21:14:48,53.27,13.67,NEUTRAL
21:14:48,53.21,13.68,NEUTRAL
21:14:48,53.11,13.81,NEUTRAL
21:14:49,52.94,13.78,NEUTRAL
21:14:49,53.07,13.28,NEUTRAL
21:14:49,53.09,13.26,NEUTRAL
21:14:49,52.78,13.23,NEUTRAL
21:14:49,52.44,13.96,NEUTRAL
21:14:49,52.57,13.8,NEUTRAL
21:14:49,53.21,13.36,NEUTRAL
21:14:49,53.19,13.53,NEUTRAL
21:14:49,53.07,13.06,NEUTRAL
21:14:49,52.89,13.45,NEUTRAL
21:14:49,53.14,13.65,NEUTRAL
21:14:49,53.13,13.7,NEUTRAL
21:14:49,53.29,12.99,NEUTRAL
21:14:49,53.51,12.9,NEUTRAL
21:14:49,53.52,14.1,NEUTRAL
21:14:49,52.98,12.97,NEUTRAL
21:14:49,52.8,14.02,NEUTRAL
21:14:49,52.71,13.64,NEUTRAL
21:14:49,52.85,13.79,NEUTRAL
21:14:49,53.06,13.33,NEUTRAL
21:14:49,52.88,13.79,NEUTRAL
21:14:49,52.56,14.32,NEUTRAL
21:14:49,52.43,13.03,NEUTRAL
21:14:49,52.15,13.44,NEUTRAL
21:14:49,52.17,13.1,NEUTRAL
21:14:49,52.62,13.29,NEUTRAL
21:14:49,52.22,14.99,NEUTRAL
21:14:49,52.25,13.71,NEUTRAL
21:14:49,52.4,13.2,NEUTRAL
21:14:49,52.55,13.34,NEUTRAL
21:14:49,52.77,13.36,NEUTRAL
21:14:49,52.92,13.95,NEUTRAL
21:14:49,52.97,13.08,NEUTRAL
21:14:49,53.29,13.19,NEUTRAL
21:14:49,53.13,14.71,NEUTRAL
21:14:49,53.49,12.98,NEUTRAL
21:14:49,54.05,13.07,NEUTRAL
21:14:49,53.99,13.17,NEUTRAL
21:14:49,53.95,13.54,NEUTRAL
21:14:49,53.84,13.4,NEUTRAL
21:14:49,53.59,13.06,NEUTRAL
21:14:49,53.7,13.67,NEUTRAL
21:14:49,53.54,13.6,NEUTRAL
21:14:49,53.46,13.36,NEUTRAL
21:14:49,53.79,13.04,NEUTRAL
21:14:49,53.75,12.93,NEUTRAL
21:14:49,53.68,13.04,NEUTRAL
21:14:49,53.82,13.47,NEUTRAL
21:14:49,53.92,13.36,NEUTRAL
21:14:49,53.92,13.95,NEUTRAL
21:14:49,53.85,13.32,NEUTRAL
21:14:49,53.68,13.04,NEUTRAL
21:14:49,53.49,13.22,NEUTRAL
21:14:50,53.19,13.44,NEUTRAL
21:14:50,53.01,13.12,NEUTRAL
21:14:50,52.66,13.22,NEUTRAL
21:14:50,52.63,13.7,NEUTRAL
21:14:50,52.61,13.95,NEUTRAL
21:14:50,52.53,13.42,NEUTRAL
21:14:50,52.56,13.68,NEUTRAL
21:14:50,52.56,12.92,NEUTRAL
21:14:50,52.53,13.24,NEUTRAL
21:14:50,52.5,13.41,NEUTRAL
21:14:50,51.33,19.41,NEUTRAL
21:14:50,51.29,13.19,NEUTRAL
21:14:50,51.45,13.65,NEUTRAL
21:14:50,51.46,13.31,NEUTRAL
21:14:50,51.5,13.82,NEUTRAL
21:14:50,51.17,14.82,NEUTRAL
21:14:50,50.74,15.17,NEUTRAL
21:14:50,50.86,13.52,NEUTRAL
21:14:50,50.85,13.9,NEUTRAL
21:14:50,51.04,13.28,NEUTRAL
21:14:50,52.25,14.31,NEUTRAL
21:14:50,52.61,13.47,NEUTRAL
21:14:50,52.75,13.58,NEUTRAL
21:14:50,52.41,13.44,NEUTRAL
21:14:50,52.43,13.41,NEUTRAL
21:14:50,52.74,13.47,NEUTRAL
21:14:50,52.53,13.08,NEUTRAL
21:14:50,52.5,13.61,NEUTRAL
21:14:50,52.7,13.39,NEUTRAL
21:14:50,52.51,13.74,NEUTRAL
21:14:50,52.64,13.5,NEUTRAL
21:14:50,52.47,13.33,NEUTRAL
21:14:50,52.36,13.5,NEUTRAL
21:14:50,52.46,13.17,NEUTRAL
21:14:50,52.48,13.48,NEUTRAL
21:14:50,52.56,13.4,NEUTRAL
21:14:50,53.09,13.97,NEUTRAL
21:14:50,52.87,14.69,NEUTRAL
21:14:50,52.49,14.96,NEUTRAL
21:14:50,52.64,12.97,NEUTRAL
21:14:50,52.67,13.06,NEUTRAL
21:14:50,52.58,13.14,NEUTRAL
21:14:50,52.32,13.32,NEUTRAL
21:14:50,52.17,13.52,NEUTRAL
21:14:50,52.2,13.34,NEUTRAL
21:14:50,51.99,13.54,NEUTRAL
21:14:50,52.09,13.49,NEUTRAL
21:14:50,52.73,13.05,NEUTRAL
21:14:50,52.61,15.92,NEUTRAL
21:14:50,52.81,13.07,NEUTRAL
21:14:50,52.79,13.44,NEUTRAL
21:14:50,52.96,13.31,NEUTRAL
21:14:50,53.26,13.77,NEUTRAL
21:14:51,53.55,13.69,NEUTRAL
21:14:51,53.4,14.02,NEUTRAL
21:14:51,53.59,13.06,NEUTRAL
21:14:51,53.64,13.41,NEUTRAL
21:14:51,53.05,13.59,NEUTRAL
21:14:51,52.4,19.0,NEUTRAL
21:14:51,51.14,18.6,NEUTRAL
21:14:51,50.16,18.5,NEUTRAL
21:14:51,49.95,13.61,NEUTRAL
21:14:51,48.58,19.03,NEUTRAL
21:14:51,48.3,14.32,NEUTRAL
21:14:51,48.28,13.48,NEUTRAL
21:14:51,48.21,13.24,NEUTRAL
21:14:51,47.96,14.25,NEUTRAL
21:14:51,47.98,13.75,NEUTRAL
21:14:51,49.11,13.01,NEUTRAL
21:14:51,49.55,15.8,NEUTRAL
21:14:51,50.48,13.82,NEUTRAL
21:14:51,50.54,13.3,NEUTRAL
21:14:51,52.03,13.12,NEUTRAL
21:14:51,52.43,13.16,NEUTRAL
21:14:51,52.72,12.83,NEUTRAL
21:14:51,52.71,13.3,NEUTRAL
21:14:51,53.02,13.31,NEUTRAL
21:14:51,53.4,13.41,NEUTRAL
21:14:51,53.53,13.45,NEUTRAL
21:14:51,54.1,14.34,NEUTRAL
21:14:51,54.06,13.19,NEUTRAL
21:14:51,54.17,13.37,NEUTRAL
21:14:51,53.98,13.55,NEUTRAL
21:14:51,53.84,14.03,NEUTRAL
21:14:51,53.74,13.17,NEUTRAL
21:14:51,53.58,13.72,NEUTRAL
21:14:51,53.67,12.89,NEUTRAL
21:14:51,53.52,13.4,NEUTRAL
21:14:51,53.01,14.76,NEUTRAL
21:14:51,53.34,13.33,NEUTRAL
21:14:51,52.9,14.11,NEUTRAL
21:14:51,52.86,13.58,NEUTRAL
21:14:51,52.94,12.95,NEUTRAL
21:14:51,52.73,13.49,NEUTRAL
21:14:51,52.33,14.05,NEUTRAL
21:14:51,52.63,13.05,NEUTRAL
21:14:51,52.11,14.83,NEUTRAL
21:14:51,52.16,13.15,NEUTRAL
21:14:51,52.75,13.19,NEUTRAL
21:14:51,52.49,13.71,NEUTRAL
21:14:51,53.08,13.57,NEUTRAL
21:14:51,52.73,13.8,NEUTRAL
21:14:51,52.39,13.48,NEUTRAL
21:14:51,52.34,13.31,NEUTRAL
21:14:52,52.32,14.95,NEUTRAL
21:14:52,51.83,14.2,NEUTRAL
21:14:52,52.03,14.13,NEUTRAL
21:14:52,51.18,16.22,NEUTRAL
21:14:52,50.72,14.77,NEUTRAL
21:14:52,50.95,13.26,NEUTRAL
21:14:52,50.96,13.1,NEUTRAL
21:14:52,51.28,13.41,NEUTRAL
21:14:52,51.4,13.58,NEUTRAL
21:14:52,51.52,13.81,NEUTRAL
21:14:52,51.32,15.94,NEUTRAL
21:14:52,51.15,15.2,NEUTRAL
21:14:52,50.76,15.06,NEUTRAL
21:14:52,51.49,13.48,NEUTRAL
21:14:52,51.66,12.99,NEUTRAL
21:14:52,51.13,14.26,NEUTRAL
21:14:52,51.36,13.07,NEUTRAL
21:14:52,51.38,13.33,NEUTRAL
21:14:52,51.59,13.66,NEUTRAL
21:14:52,51.64,13.02,NEUTRAL
21:14:52,51.87,13.29,NEUTRAL
21:14:52,52.03,14.7,NEUTRAL
21:14:52,52.53,13.32,NEUTRAL
21:14:52,52.68,13.19,NEUTRAL
21:14:52,52.85,13.3,NEUTRAL
21:14:52,53.34,13.55,NEUTRAL
21:14:52,53.01,12.84,NEUTRAL
21:14:52,52.86,13.03,NEUTRAL
21:14:52,52.9,13.25,NEUTRAL
21:14:52,53.14,13.48,NEUTRAL
21:14:52,53.43,13.82,NEUTRAL
21:14:52,53.92,13.41,NEUTRAL
21:14:52,52.75,18.73,NEUTRAL
21:14:52,51.51,18.2,NEUTRAL
21:14:52,50.19,18.51,NEUTRAL
21:14:52,48.87,18.16,NEUTRAL
21:14:52,47.77,18.56,NEUTRAL
21:14:52,47.91,12.84,NEUTRAL
21:14:52,47.92,13.19,NEUTRAL
21:14:52,47.54,13.44,NEUTRAL
21:14:52,47.33,13.37,NEUTRAL
21:14:52,46.94,13.35,NEUTRAL
21:14:52,47.48,15.02,NEUTRAL
21:14:52,48.51,13.09,NEUTRAL
21:14:52,49.57,13.1,NEUTRAL
21:14:52,50.49,13.36,NEUTRAL
21:14:52,51.58,12.88,NEUTRAL
21:14:52,51.14,14.32,NEUTRAL
21:14:52,50.91,12.91,NEUTRAL
21:14:52,51.06,12.95,NEUTRAL
21:14:52,50.48,14.22,NEUTRAL
21:14:53,50.73,13.55,NEUTRAL
21:14:53,51.51,13.12,NEUTRAL
21:14:53,51.52,13.04,NEUTRAL
21:14:53,51.31,14.0,NEUTRAL
21:14:53,51.44,12.99,NEUTRAL
21:14:53,51.42,13.01,NEUTRAL
21:14:53,51.75,12.9,NEUTRAL
21:14:53,51.4,14.2,NEUTRAL
21:14:53,51.4,12.98,NEUTRAL
21:14:53,52.0,13.2,NEUTRAL
21:14:53,51.86,13.01,NEUTRAL
21:14:53,51.49,13.3,NEUTRAL
21:14:53,51.52,12.83,NEUTRAL
21:14:53,51.65,14.5,NEUTRAL
21:14:53,51.87,13.14,NEUTRAL
21:14:53,52.22,13.34,NEUTRAL
21:14:53,52.54,13.36,NEUTRAL
21:14:53,53.07,13.83,NEUTRAL
21:14:53,53.04,13.04,NEUTRAL
21:14:53,53.3,13.11,NEUTRAL
21:14:53,53.42,13.54,NEUTRAL
21:14:53,54.05,12.67,NEUTRAL
21:14:53,54.04,12.89,NEUTRAL
21:14:53,54.49,13.25,NEUTRAL
21:14:53,54.39,13.4,NEUTRAL
21:14:53,53.99,13.14,NEUTRAL
21:14:53,53.57,13.26,NEUTRAL
21:14:53,53.44,12.9,NEUTRAL
21:14:53,53.39,13.24,NEUTRAL
21:14:53,53.03,13.39,NEUTRAL
21:14:53,52.83,13.28,NEUTRAL
21:14:53,52.03,14.03,NEUTRAL
21:14:53,51.86,13.36,NEUTRAL
21:14:53,51.64,13.99,NEUTRAL
21:14:53,51.73,13.26,NEUTRAL
21:14:53,51.97,13.29,NEUTRAL
21:14:53,52.25,13.58,NEUTRAL
21:14:53,52.05,14.3,NEUTRAL
21:14:53,51.55,15.67,NEUTRAL
21:14:53,51.51,13.46,NEUTRAL
21:14:53,51.47,14.77,NEUTRAL
21:14:53,51.49,13.49,NEUTRAL
21:14:53,52.01,13.17,NEUTRAL
21:14:53,51.64,14.28,NEUTRAL
21:14:53,50.92,16.03,NEUTRAL
21:14:53,50.13,13.33,NEUTRAL
21:14:53,50.09,13.66,NEUTRAL
21:14:53,50.3,13.74,NEUTRAL
21:14:53,50.9,13.91,NEUTRAL
21:14:53,51.03,13.85,NEUTRAL
21:14:53,51.42,12.97,NEUTRAL
21:14:53,51.89,13.37,NEUTRAL
21:14:54,51.47,14.48,NEUTRAL
21:14:54,51.47,15.35,NEUTRAL
21:14:54,52.36,12.98,NEUTRAL
21:14:54,53.28,13.13,NEUTRAL
21:14:54,52.99,13.46,NEUTRAL
21:14:54,52.57,15.3,NEUTRAL
21:14:54,52.3,14.61,NEUTRAL
21:14:54,52.32,13.47,NEUTRAL
21:14:54,52.13,14.1,NEUTRAL
21:14:54,52.07,13.58,NEUTRAL
21:14:54,52.37,13.21,NEUTRAL
21:14:54,52.2,13.31,NEUTRAL
21:14:54,52.07,13.44,NEUTRAL
21:14:54,51.92,13.53,NEUTRAL
21:14:54,52.09,13.19,NEUTRAL
21:14:54,52.52,14.09,NEUTRAL
21:14:54,52.73,13.17,NEUTRAL
21:14:54,52.96,13.26,NEUTRAL
21:14:54,53.07,13.18,NEUTRAL
21:14:54,52.83,14.5,NEUTRAL
21:14:54,52.48,13.78,NEUTRAL
21:14:54,53.17,13.22,NEUTRAL
21:14:54,52.65,14.84,NEUTRAL
21:14:54,52.44,14.28,NEUTRAL
21:14:54,52.14,13.82,NEUTRAL
21:14:54,52.15,14.01,NEUTRAL
21:14:54,52.19,13.99,NEUTRAL
21:14:54,51.85,14.46,NEUTRAL
21:14:54,51.66,12.89,NEUTRAL
21:14:54,52.09,12.88,NEUTRAL
21:14:54,52.48,13.19,NEUTRAL
21:14:54,52.51,12.94,NEUTRAL
21:14:54,52.45,14.1,NEUTRAL
21:14:54,52.69,13.83,NEUTRAL
21:14:54,53.27,13.43,NEUTRAL
21:14:54,53.4,13.43,NEUTRAL
21:14:54,53.68,13.04,NEUTRAL
21:14:54,53.51,15.0,NEUTRAL
21:14:54,53.46,14.04,NEUTRAL
21:14:54,53.09,13.31,NEUTRAL
21:14:54,52.72,13.38,NEUTRAL
21:14:54,52.24,13.63,NEUTRAL
21:14:54,52.06,15.06,NEUTRAL
21:14:54,52.02,13.48,NEUTRAL
21:14:54,51.79,13.42,NEUTRAL
21:14:54,51.6,13.67,NEUTRAL
21:14:54,51.05,13.72,NEUTRAL
21:14:54,50.55,16.32,NEUTRAL
21:14:54,50.57,12.76,NEUTRAL
21:14:54,49.69,16.83,NEUTRAL
21:14:54,49.8,13.07,NEUTRAL
21:14:54,49.93,13.39,NEUTRAL
21:14:55,50.61,13.77,NEUTRAL
21:14:55,50.55,13.67,NEUTRAL
21:14:55,50.57,13.44,NEUTRAL
21:14:55,49.91,16.17,NEUTRAL
21:14:55,50.02,14.44,NEUTRAL
21:14:55,50.97,13.38,NEUTRAL
21:14:55,51.16,13.68,NEUTRAL
21:14:55,51.97,13.28,NEUTRAL
21:14:55,51.95,12.94,NEUTRAL
21:14:55,51.85,13.37,NEUTRAL
21:14:55,51.23,14.8,NEUTRAL
21:14:55,50.77,15.94,NEUTRAL
21:14:55,50.96,13.52,NEUTRAL
21:14:55,51.45,14.27,NEUTRAL
21:14:55,51.35,14.51,NEUTRAL
21:14:55,50.97,13.7,NEUTRAL
21:14:55,50.92,13.43,NEUTRAL
21:14:55,50.98,13.96,NEUTRAL
21:14:55,50.64,15.25,NEUTRAL
21:14:55,50.93,13.42,NEUTRAL
21:14:55,51.58,13.16,NEUTRAL
21:14:55,52.03,13.87,NEUTRAL
21:14:55,51.86,13.57,NEUTRAL
21:14:55,51.39,13.12,NEUTRAL
21:14:55,51.73,13.59,NEUTRAL
21:14:55,52.08,13.32,NEUTRAL
21:14:55,52.11,13.41,NEUTRAL
21:14:55,52.25,13.72,NEUTRAL
21:14:55,52.65,14.01,NEUTRAL
21:14:55,52.58,13.6,NEUTRAL
21:14:55,52.37,14.32,NEUTRAL
21:14:55,52.54,13.3,NEUTRAL
21:14:55,52.66,12.52,NEUTRAL
21:14:55,53.23,13.48,NEUTRAL
21:14:55,53.13,13.36,NEUTRAL
21:14:55,52.93,13.43,NEUTRAL
21:14:55,52.71,13.34,NEUTRAL
21:14:55,50.75,23.93,NEUTRAL
21:14:55,50.81,13.58,NEUTRAL
21:14:55,50.7,13.83,NEUTRAL
21:14:55,49.52,19.3,NEUTRAL
21:14:55,49.48,13.29,NEUTRAL
21:14:55,49.31,13.54,NEUTRAL
21:14:55,49.59,13.71,NEUTRAL
21:14:55,49.89,13.09,NEUTRAL
21:14:55,50.18,13.49,NEUTRAL
21:14:55,50.11,13.32,NEUTRAL
21:14:55,51.94,13.44,NEUTRAL
21:14:55,51.89,12.99,NEUTRAL
21:14:55,51.68,14.09,NEUTRAL
21:14:55,52.86,12.79,NEUTRAL
21:14:56,52.56,13.11,NEUTRAL
21:14:56,52.74,13.1,NEUTRAL
21:14:56,52.74,13.45,NEUTRAL
21:14:56,52.51,13.83,NEUTRAL
21:14:56,52.01,14.17,NEUTRAL
21:14:56,51.76,16.04,NEUTRAL
21:14:56,50.1,23.45,NEUTRAL
21:14:56,48.44,20.07,NEUTRAL
21:14:56,48.69,13.64,NEUTRAL
21:14:56,48.92,13.58,NEUTRAL
21:14:56,49.2,13.76,NEUTRAL
21:14:56,49.03,13.82,NEUTRAL
21:14:56,48.7,13.91,NEUTRAL
21:14:56,48.47,14.26,NEUTRAL
21:14:56,48.81,13.77,NEUTRAL
21:14:56,48.3,17.05,NEUTRAL
21:14:56,50.12,14.36,NEUTRAL
21:14:56,51.39,13.26,NEUTRAL
21:14:56,50.87,15.12,NEUTRAL
21:14:56,50.28,14.34,NEUTRAL
21:14:56,50.05,13.29,NEUTRAL
21:14:56,50.1,14.06,NEUTRAL
21:14:56,49.08,18.34,NEUTRAL
21:14:56,49.14,14.26,NEUTRAL
21:14:56,48.66,15.83,NEUTRAL
21:14:56,49.62,13.57,NEUTRAL
21:14:56,49.42,13.16,NEUTRAL
21:14:56,49.12,15.6,NEUTRAL
21:14:56,49.9,13.54,NEUTRAL
21:14:56,50.32,13.98,NEUTRAL
21:14:56,50.21,14.43,NEUTRAL
21:14:56,50.29,13.42,NEUTRAL
21:14:56,51.5,13.87,NEUTRAL
21:14:56,51.84,12.98,NEUTRAL
21:14:56,52.19,13.22,NEUTRAL
21:14:56,51.97,13.48,NEUTRAL
21:14:56,51.69,13.06,NEUTRAL
21:14:56,52.25,13.14,NEUTRAL
21:14:56,51.5,15.3,NEUTRAL
21:14:56,51.35,13.3,NEUTRAL
21:14:56,51.48,13.3,NEUTRAL
21:14:56,51.2,13.32,NEUTRAL
21:14:56,51.07,13.17,NEUTRAL
21:14:56,50.79,13.17,NEUTRAL
21:14:56,50.66,14.03,NEUTRAL
21:14:56,51.05,13.58,NEUTRAL
21:14:56,51.53,14.06,NEUTRAL
21:14:56,51.85,13.09,NEUTRAL
